xflr5 v6.43

Plane name :        flaps 15
Polar name :        T1-30.0 m/s-VLM2-34.9kg-x0.0mm-TG
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -5.500     0.000  -0.051896   0.007609   0.014657   0.022266   0.000000  -0.000000  -0.206405   0.000000   0.000000   30.0000    -1.9053
   -5.000     0.000  -0.013192   0.007799   0.014357   0.022157   0.000000  -0.000000  -0.206879   0.000000   0.000000   30.0000    -7.5019
   -4.500     0.000   0.025270   0.008168   0.014120   0.022288   0.000000  -0.000000  -0.207385   0.000000   0.000000   30.0000     3.9206
   -4.000     0.000   0.063475   0.008620   0.013919   0.022538   0.000000  -0.000000  -0.207934   0.000000   0.000000   30.0000     1.5629
   -3.500     0.000   0.101481   0.009064   0.013758   0.022823   0.000000  -0.000000  -0.208577   0.000000   0.000000   30.0000     0.9793
   -3.000     0.000   0.139571   0.009535   0.013665   0.023200   0.000000  -0.000000  -0.209473   0.000000   0.000000   30.0000     0.7142
   -2.500     0.000   0.178407   0.010212   0.013542   0.023754   0.000000  -0.000000  -0.211007   0.000000   0.000000   30.0000     0.5622
   -2.000     0.000   0.218832   0.011267   0.013354   0.024621   0.000000  -0.000000  -0.213756   0.000000   0.000000   30.0000     0.4637
   -1.500     0.000   0.260678   0.012800   0.013100   0.025901   0.000000  -0.000000  -0.217714   0.000000   0.000000   30.0000     0.3960
   -1.000     0.000   0.301454   0.014311   0.013004   0.027315   0.000000  -0.000000  -0.221053   0.000000  -0.000000   30.0000     0.3473
   -0.500     0.000   0.338985   0.016213   0.012861   0.029074   0.000000  -0.000000  -0.222170   0.000000  -0.000000   30.0000     0.3101
    0.000     0.000   0.374564   0.018228   0.012763   0.030991   0.000000  -0.000000  -0.222197   0.000000  -0.000000   30.0000     0.2804
    0.500     0.000   0.409752   0.020351   0.012816   0.033167   0.000000  -0.000000  -0.222179   0.000000  -0.000000   30.0000     0.2560
    1.000     0.000   0.445010   0.022622   0.013224   0.035846   0.000000  -0.000000  -0.222369   0.000000  -0.000000   30.0000     0.2357
    1.500     0.000   0.480366   0.025070   0.013302   0.038372   0.000000  -0.000000  -0.222763   0.000000  -0.000000   30.0000     0.2186
    2.000     0.000   0.515756   0.027713   0.013429   0.041141   0.000000  -0.000000  -0.223299  -0.000000  -0.000000   30.0000     0.2039
    2.500     0.000   0.551109   0.030556   0.013817   0.044372   0.000000  -0.000000  -0.223927  -0.000000  -0.000000   30.0000     0.1912
    3.000     0.000   0.586366   0.033602   0.014009   0.047610   0.000000  -0.000000  -0.224614  -0.000000  -0.000000   30.0000     0.1802
    3.500     0.000   0.621479   0.036849   0.014274   0.051123   0.000000  -0.000000  -0.225334  -0.000000  -0.000000   30.0000     0.1704
    4.000     0.000   0.656410   0.040296   0.014606   0.054901   0.000000  -0.000000  -0.226072  -0.000000  -0.000000   30.0000     0.1618
    4.500     0.000   0.691127   0.043939   0.015076   0.059015   0.000000  -0.000000  -0.226813  -0.000000  -0.000000   30.0000     0.1541
    5.000     0.000   0.725604   0.047776   0.015804   0.063580   0.000000  -0.000000  -0.227553  -0.000000  -0.000000   30.0000     0.1472
    5.500     0.000   0.759818   0.051803   0.016240   0.068043   0.000000  -0.000000  -0.228285  -0.000000  -0.000000   30.0000     0.1409
    6.000     0.000   0.793752   0.056018   0.016680   0.072697   0.000000  -0.000000  -0.229000  -0.000000  -0.000000   30.0000     0.1353
    6.500     0.000   0.827386   0.060416   0.018276   0.078692   0.000000  -0.000000  -0.229739   0.000000   0.000000   30.0000     0.1301
    7.000     0.000   0.860707   0.064994   0.018790   0.083784   0.000000  -0.000000  -0.230428   0.000000   0.000000   30.0000     0.1255
    7.500     0.000   0.893701   0.069749   0.020403   0.090152   0.000000  -0.000000  -0.231125   0.000000   0.000000   30.0000     0.1212
    8.000     0.000   0.926354   0.074676   0.021011   0.095687   0.000000  -0.000000  -0.231784   0.000000   0.000000   30.0000     0.1172
    8.500     0.000   0.958654   0.079772   0.021672   0.101443   0.000000  -0.000000  -0.232436   0.000000   0.000000   30.0000     0.1136
    9.000     0.000   0.990590   0.085032   0.022407   0.107439   0.000000  -0.000000  -0.233069   0.000000   0.000000   30.0000     0.1102
    9.500     0.000   1.022150   0.090453   0.023256   0.113708   0.000000  -0.000000  -0.233671   0.000000   0.000000   30.0000     0.1071
   10.000     0.000   1.053323   0.096029   0.024401   0.120430   0.000000  -0.000000  -0.234149   0.000000   0.000000   30.0000     0.1042
   10.500     0.000   1.084099   0.101757   0.024445   0.126202   0.000000  -0.000000  -0.235137   0.000000   0.000000   30.0000     0.1015
   11.000     0.000   1.114465   0.107632   0.024638   0.132270   0.000000  -0.000000  -0.236050   0.000000   0.000000   30.0000     0.0990
   11.500     0.000   1.144413   0.113648   0.023469   0.137118   0.000000  -0.000000  -0.237625   0.000000   0.000000   30.0000     0.0967
   12.000     0.000   1.173931   0.119802   0.024814   0.144617   0.000000  -0.000000  -0.238229   0.000000   0.000000   30.0000     0.0945
   12.500     0.000   1.203009   0.126088   0.026008   0.152096   0.000000  -0.000000  -0.238986   0.000000   0.000000   30.0000     0.0925
   13.000     0.000   1.231637   0.132502   0.025625   0.158127  -0.000000  -0.000000  -0.240727   0.000000   0.000000   30.0000     0.0906
   13.500     0.000   1.259804   0.139037   0.021050   0.160087   0.000000  -0.000000  -0.240549   0.000000   0.000000   30.0000     0.0889
   14.000     0.000   1.287500   0.145688   0.018058   0.163746   0.000000  -0.000000  -0.241688   0.000000   0.000000   30.0000     0.0872
   14.500     0.000   1.314715   0.152451   0.015690   0.168141   0.000000  -0.000000  -0.241853   0.000000   0.000000   30.0000     0.0857
   15.000     0.000   1.341439   0.159320   0.016237   0.175557   0.000000  -0.000000  -0.242557   0.000000   0.000000   30.0000     0.0842
   15.500     0.000   1.367661   0.166289   0.016780   0.183069   0.000000   0.000000  -0.243342   0.000000   0.000000   30.0000     0.0829
   16.000     0.000   1.393372   0.173353   0.017735   0.191088   0.000000   0.000000  -0.244115   0.000000   0.000000   30.0000     0.0816
   16.500     0.000   1.418561   0.180506   0.014293   0.194800   0.000000   0.000000  -0.244389   0.000000   0.000000   30.0000     0.0804
   17.000     0.000   1.443220   0.187743   0.014694   0.202437   0.000000   0.000000  -0.245091   0.000000   0.000000   30.0000     0.0793
   17.500     0.000   1.467337   0.195058   0.015152   0.210210   0.000000   0.000000  -0.245808   0.000000   0.000000   30.0000     0.0783
   18.000     0.000   1.490904   0.202444   0.015781   0.218225   0.000000   0.000000  -0.246574   0.000000   0.000000   30.0000     0.0773
   18.500     0.000   1.513910   0.209897   0.013323   0.223220   0.000000   0.000000  -0.246438   0.000000   0.000000   30.0000     0.0764
   19.000     0.000   1.536347   0.217410   0.013598   0.231008   0.000000   0.000000  -0.247069   0.000000   0.000000   30.0000     0.0755
   19.500     0.000   1.558205   0.224978   0.013882   0.238861  -0.000000   0.000000  -0.247696   0.000000   0.000000   30.0000     0.0747
   20.000     0.000   1.579475   0.232595   0.014182   0.246778  -0.000000   0.000000  -0.248319   0.000000   0.000000   30.0000     0.0740
   20.500     0.000   1.600147   0.240255   0.014501   0.254756  -0.000000   0.000000  -0.248938   0.000000   0.000000   30.0000     0.0733
   21.000     0.000   1.620213   0.247952   0.014853   0.262805   0.000000   0.000000  -0.249554   0.000000   0.000000   30.0000     0.0727
   21.500     0.000   1.639664   0.255681   0.014591   0.270271   0.000000   0.000000  -0.250081   0.000001   0.000000   30.0000     0.0721
   22.000     0.000   1.658491   0.263435   0.015129   0.278564  -0.000000   0.000000  -0.250702   0.000001   0.000000   30.0000     0.0715
   22.500     0.000   1.676686   0.271208   0.010614   0.281822   0.000000   0.000000  -0.250620   0.000000   0.000000   30.0000     0.0710
   23.000     0.000   1.694240   0.278996   0.010835   0.289831   0.000000   0.000000  -0.251161   0.000000   0.000000   30.0000     0.0705
   23.500     0.000   1.711146   0.286792   0.011075   0.297867  -0.000000   0.000000  -0.251691   0.000000   0.000000   30.0000     0.0701
   24.000     0.000   1.727395   0.294590   0.011366   0.305956   0.000000   0.000000  -0.252211   0.000000   0.000000   30.0000     0.0697


