xflr5 v6.43

Plane name :        left aileron 5
Polar name :        T1-30.0 m/s-VLM2-34.9kg-x0.0mm-TG
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -18.500     0.000  -1.266369   0.084408   0.007236   0.091645  -0.000121   0.016830  -0.145167  -0.000614  -0.000624   30.0000    -0.0530
  -18.000     0.000  -1.222630   0.079156   0.008702   0.087858  -0.000099   0.016810  -0.145870  -0.000583  -0.000604   30.0000    -0.0551
  -17.500     0.000  -1.178831   0.074045   0.009031   0.083075  -0.000079   0.016789  -0.145592  -0.000750  -0.000582   30.0000    -0.0574
  -17.000     0.000  -1.134984   0.069077   0.008299   0.077375  -0.000060   0.016769  -0.145661  -0.000718  -0.000559   30.0000    -0.0598
  -16.500     0.000  -1.091101   0.064257   0.010991   0.075248  -0.000044   0.016749  -0.146348  -0.000504  -0.000536   30.0000    -0.0625
  -16.000     0.000  -1.047196   0.059589   0.010528   0.070117  -0.000029   0.016729  -0.146650  -0.000484  -0.000511   30.0000    -0.0655
  -15.500     0.000  -1.003279   0.055076   0.011482   0.066558  -0.000017   0.016709  -0.147429  -0.000462  -0.000485   30.0000    -0.0687
  -15.000     0.000  -0.959365   0.050723   0.021018   0.071741  -0.000006   0.016690  -0.146120  -0.003316  -0.000458   30.0000    -0.0722
  -14.500     0.000  -0.915465   0.046532   0.021426   0.067957   0.000002   0.016671  -0.146170  -0.002795  -0.000431   30.0000    -0.0761
  -14.000     0.000  -0.871591   0.042506   0.016468   0.058974   0.000008   0.016652  -0.148516  -0.000392  -0.000402   30.0000    -0.0804
  -13.500     0.000  -0.827756   0.038650   0.018690   0.057340   0.000012   0.016634  -0.148577  -0.000494  -0.000373   30.0000    -0.0853
  -13.000     0.000  -0.783972   0.034966   0.026947   0.061914   0.000014   0.016617  -0.147364  -0.004046  -0.000342   30.0000    -0.0906
  -12.500     0.000  -0.740252   0.031457   0.026824   0.058281   0.000014   0.016600  -0.148223  -0.002333  -0.000312   30.0000    -0.0966
  -12.000     0.000  -0.696607   0.028127   0.021710   0.049837   0.000012   0.016583  -0.150060  -0.000175  -0.000280   30.0000    -0.1035
  -11.500     0.000  -0.653051   0.024977   0.020420   0.045397   0.000007   0.016567  -0.151223  -0.000176  -0.000248   30.0000    -0.1112
  -11.000     0.000  -0.609597   0.022011   0.019359   0.041370  -0.000000   0.016552  -0.152421  -0.000165  -0.000215   30.0000    -0.1201
  -10.500     0.000  -0.566257   0.019230   0.018451   0.037681  -0.000009   0.016537  -0.153672  -0.000148  -0.000182   30.0000    -0.1303
  -10.000     0.000  -0.523046   0.016637   0.017652   0.034290  -0.000021   0.016523  -0.154983  -0.000127  -0.000148   30.0000    -0.1423
   -9.500     0.000  -0.479977   0.014235   0.016934   0.031169  -0.000035   0.016510  -0.156356  -0.000104  -0.000113   30.0000    -0.1564
   -9.000     0.000  -0.437065   0.012025   0.016315   0.028339  -0.000051   0.016497  -0.157794  -0.000079  -0.000079   30.0000    -0.1733
   -8.500     0.000  -0.394327   0.010008   0.015775   0.025783  -0.000069   0.016485  -0.159296  -0.000052  -0.000043   30.0000    -0.1938
   -8.000     0.000  -0.351778   0.008186   0.015268   0.023455  -0.000090   0.016473  -0.160864  -0.000024  -0.000008   30.0000    -0.2193
   -7.500     0.000  -0.309438   0.006561   0.014797   0.021358  -0.000113   0.016461  -0.162493   0.000013   0.000028   30.0000    -0.2517
   -7.000     0.000  -0.267324   0.005133   0.014356   0.019490  -0.000139   0.016449  -0.164180   0.000045   0.000063   30.0000    -0.2942
   -6.500     0.000  -0.225459   0.003903   0.013999   0.017902  -0.000167   0.016437  -0.165913   0.000074   0.000099   30.0000    -0.3523
   -6.000     0.000  -0.183863   0.002871   0.013663   0.016534  -0.000197   0.016425  -0.167687   0.000112   0.000135   30.0000    -0.4363
   -5.500     0.000  -0.142557   0.002036   0.013407   0.015443  -0.000229   0.016411  -0.169489   0.000145   0.000171   30.0000    -0.5684
   -5.000     0.000  -0.101559   0.001398   0.013192   0.014590  -0.000264   0.016397  -0.171313   0.000173   0.000207   30.0000    -0.8057
   -4.500     0.000  -0.060877   0.000957   0.012986   0.013943  -0.000301   0.016380  -0.173154   0.000213   0.000243   30.0000    -1.3574
   -4.000     0.000  -0.020481   0.000711   0.012786   0.013497  -0.000339   0.016362  -0.175024   0.000247   0.000279   30.0000    -4.0743
   -3.500     0.000   0.019749   0.000663   0.012702   0.013365  -0.000380   0.016347  -0.176976   0.000283   0.000315   30.0000     4.2684
   -3.000     0.000   0.060171   0.000818   0.012632   0.013450  -0.000424   0.016350  -0.179229   0.000325   0.000351   30.0000     1.4175
   -2.500     0.000   0.101530   0.001175   0.012548   0.013723  -0.000472   0.016397  -0.182284   0.000377   0.000388   30.0000     0.8535
   -2.000     0.000   0.144478   0.001714   0.012404   0.014118  -0.000517   0.016452  -0.186641   0.000433   0.000423   30.0000     0.6134
   -1.500     0.000   0.187991   0.002397   0.012212   0.014609  -0.000565   0.016390  -0.191604   0.000464   0.000458   30.0000     0.4835
   -1.000     0.000   0.229709   0.003329   0.011980   0.015309  -0.000602   0.016258  -0.195409   0.000470   0.000490   30.0000     0.4031
   -0.500     0.000   0.268845   0.004441   0.011908   0.016349  -0.000650   0.016203  -0.197631   0.000489   0.000521   30.0000     0.3480
    0.000     0.000   0.306616   0.005736   0.011928   0.017664  -0.000711   0.016201  -0.199194   0.000526   0.000553   30.0000     0.3072
    0.500     0.000   0.344043   0.007221   0.012007   0.019228  -0.000778   0.016208  -0.200733   0.000536   0.000585   30.0000     0.2757
    1.000     0.000   0.381451   0.008900   0.012152   0.021052  -0.000847   0.016210  -0.202418   0.000563   0.000617   30.0000     0.2505
    1.500     0.000   0.418872   0.010776   0.012317   0.023093  -0.000919   0.016206  -0.204249   0.000588   0.000648   30.0000     0.2300
    2.000     0.000   0.456265   0.012848   0.012517   0.025365  -0.000993   0.016198  -0.206191   0.000614   0.000679   30.0000     0.2130
    2.500     0.000   0.493579   0.015116   0.012836   0.027952  -0.001070   0.016186  -0.208214   0.000625   0.000708   30.0000     0.1987
    3.000     0.000   0.530768   0.017581   0.013148   0.030729  -0.001141   0.016173  -0.210291   0.000628   0.000734   30.0000     0.1865
    3.500     0.000   0.567792   0.020242   0.013540   0.033782  -0.001224   0.016157  -0.212404   0.000639   0.000764   30.0000     0.1759
    4.000     0.000   0.604618   0.023099   0.013938   0.037036  -0.001316   0.016141  -0.214539   0.000647   0.000794   30.0000     0.1668
    4.500     0.000   0.641218   0.026150   0.014419   0.040569  -0.001358   0.016125  -0.216686   0.000611   0.000803   30.0000     0.1587
    5.000     0.000   0.677567   0.029394   0.014918   0.044313  -0.001458   0.016107  -0.218836   0.000629   0.000834   30.0000     0.1516
    5.500     0.000   0.713643   0.032830   0.015422   0.048252  -0.001549   0.016090  -0.220979   0.000650   0.000860   30.0000     0.1453
    6.000     0.000   0.749427   0.036455   0.015970   0.052425  -0.001644   0.016073  -0.223112   0.000645   0.000884   30.0000     0.1397
    6.500     0.000   0.784903   0.040267   0.016539   0.056806  -0.001749   0.016055  -0.225234   0.000641   0.000909   30.0000     0.1346
    7.000     0.000   0.820053   0.044265   0.017229   0.061494  -0.001833   0.016037  -0.227340   0.000615   0.000923   30.0000     0.1300
    7.500     0.000   0.854864   0.048445   0.017878   0.066323  -0.001886   0.016020  -0.229428   0.000597   0.000931   30.0000     0.1259
    8.000     0.000   0.889322   0.052805   0.018578   0.071383  -0.002002   0.016003  -0.231494   0.000588   0.000955   30.0000     0.1221
    8.500     0.000   0.923412   0.057342   0.019351   0.076692  -0.002112   0.015986  -0.233550   0.000550   0.000975   30.0000     0.1186
    9.000     0.000   0.957124   0.062053   0.020220   0.082273  -0.002225   0.015969  -0.235581   0.000501   0.000994   30.0000     0.1155
    9.500     0.000   0.990443   0.066935   0.021235   0.088170  -0.002350   0.015952  -0.237586   0.000457   0.001016   30.0000     0.1126
   10.000     0.000   1.023359   0.071988   0.022636   0.094624  -0.001925   0.015922  -0.239471   0.000197   0.000821   30.0000     0.1099
   10.500     0.000   1.055860   0.077199   0.022880   0.100079  -0.002710   0.015930  -0.241832   0.000383   0.001094   30.0000     0.1074
   11.000     0.000   1.087934   0.082576   0.021808   0.104385  -0.002472   0.015883  -0.243926   0.000756   0.000976   30.0000     0.1052
   11.500     0.000   1.119570   0.088109   0.020276   0.108385  -0.002720   0.015874  -0.246148   0.001446   0.001033   30.0000     0.1031
   12.000     0.000   1.150756   0.093796   0.018776   0.112573  -0.002792   0.015855  -0.248250   0.002066   0.001035   30.0000     0.1011
   12.500     0.000   1.181483   0.099634   0.018420   0.118053  -0.002977   0.015840  -0.250028   0.001713   0.001062   30.0000     0.0993
   13.000     0.000   1.211737   0.105609   0.014568   0.120177  -0.003613   0.015857  -0.252399   0.000979   0.001318   30.0000     0.0977
   13.500     0.000   1.241511   0.111744   0.013789   0.125532  -0.003313   0.015814  -0.253984   0.001178   0.001110   30.0000     0.0961
   14.000     0.000   1.270793   0.118006   0.011750   0.129756  -0.003770   0.015830  -0.256349   0.000953   0.001225   30.0000     0.0947
   14.500     0.000   1.299561   0.124376   0.012335   0.136711  -0.000152   0.015442  -0.258222  -0.000228   0.000110   30.0000     0.0933
   15.000     0.000   1.327834   0.130939   0.011232   0.142170  -0.003104   0.015679  -0.259668   0.001351   0.000917   30.0000     0.0921
   15.500     0.000   1.355576   0.137596   0.011656   0.149252  -0.003872   0.015712  -0.261507   0.001575   0.001091   30.0000     0.0909
   16.000     0.000   1.382782   0.144371   0.012396   0.156768  -0.003273   0.015631  -0.263302   0.001512   0.000913   30.0000     0.0898
   16.500     0.000   1.409445   0.151266   0.011623   0.162888  -0.003566   0.015628  -0.264652   0.000883   0.000972   30.0000     0.0888
   17.000     0.000   1.435557   0.158274   0.010693   0.168967  -0.004084   0.015611  -0.266124   0.001421   0.001004   30.0000     0.0879
   17.500     0.000   1.461101   0.165388   0.008339   0.173728  -0.003765   0.015575  -0.267373   0.000944   0.000962   30.0000     0.0870
   18.000     0.000   1.486075   0.172608   0.008628   0.181236  -0.003997   0.015551  -0.268897   0.000948   0.000970   30.0000     0.0862
   18.500     0.000   1.510466   0.179926   0.009017   0.188943  -0.004222   0.015524  -0.270387   0.000931   0.000969   30.0000     0.0855
   19.000     0.000   1.534264   0.187339   0.007824   0.195163  -0.004127   0.015525  -0.271673   0.001215   0.001013   30.0000     0.0848
   19.500     0.000   1.557463   0.194841   0.006627   0.201469  -0.004511   0.015493  -0.272903   0.001002   0.001006   30.0000     0.0842
   20.000     0.000   1.580052   0.202427   0.006807   0.209234  -0.004891   0.015492  -0.274220   0.001049   0.001054   30.0000     0.0836
   20.500     0.000   1.602032   0.210067   0.007000   0.217068  -0.006915   0.015749  -0.275491   0.001560   0.001565   30.0000     0.0831
   21.000     0.000   1.623347   0.217835   0.007191   0.225027  -0.002403   0.015566  -0.276691   0.001216   0.001222   30.0000     0.0826
   21.500     0.000   1.644068   0.225651   0.007420   0.233071  -0.004582   0.015281  -0.277864   0.000818   0.000826   30.0000     0.0821
   22.000     0.000   1.664131   0.233568   0.007700   0.241268  -0.007561   0.015564  -0.278982   0.001323   0.001333   30.0000     0.0817
   22.500     0.000   1.683538   0.241465   0.008412   0.249878  -0.004584   0.015175  -0.280064   0.000702   0.000755   30.0000     0.0814
   23.000     0.000   1.702288   0.249458   0.009603   0.259061  -0.004947   0.015153  -0.281135   0.000718   0.000770   30.0000     0.0810
   23.500     0.000   1.720372   0.257502   0.005267   0.262768  -0.005583   0.015105  -0.281705   0.000743   0.000744   30.0000     0.0807
   24.000     0.000   1.737773   0.265585   0.005396   0.270981  -0.004975   0.015088  -0.282559   0.000768   0.000770   30.0000     0.0805


