xflr5 v6.43

Plane name :        left aileron 10
Polar name :        T1-30.0 m/s-VLM2-34.9kg-x0.0mm-TG
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   13.500     0.000   1.288613   0.123068   0.013219   0.136286  -0.004186   0.031122  -0.293613   0.002737   0.002184   30.0000     0.1083
   14.000     0.000   1.317422   0.129549   0.010996   0.140545  -0.004923   0.031120  -0.295410   0.002656   0.002385   30.0000     0.1065
   14.500     0.000   1.345691   0.136081   0.011409   0.147491   0.001421   0.030413  -0.296648   0.000747   0.000450   30.0000     0.1049
   15.000     0.000   1.373505   0.142924   0.011892   0.154816  -0.003649   0.030801  -0.297890   0.002185   0.001855   30.0000     0.1034
   15.500     0.000   1.400774   0.149795   0.012343   0.162138  -0.004925   0.030831  -0.299157   0.002542   0.002161   30.0000     0.1020
   16.000     0.000   1.427497   0.156772   0.011694   0.168466  -0.003825   0.030660  -0.300007   0.001656   0.001853   30.0000     0.1006
   16.500     0.000   1.453683   0.163865   0.012393   0.176258  -0.004268   0.030627  -0.301124   0.001754   0.001957   30.0000     0.0994
   17.000     0.000   1.479318   0.171069   0.008210   0.179279  -0.005091   0.030569  -0.301591   0.001988   0.002012   30.0000     0.0982
   17.500     0.000   1.504379   0.178371   0.008480   0.186851  -0.004489   0.030479  -0.302539   0.001915   0.001942   30.0000     0.0971
   18.000     0.000   1.528873   0.185773   0.008809   0.194582  -0.004823   0.030409  -0.303449   0.001919   0.001955   30.0000     0.0961
   18.500     0.000   1.552784   0.193269   0.007658   0.200927  -0.005144   0.030333  -0.304167   0.002139   0.001954   30.0000     0.0952
   19.000     0.000   1.576097   0.200851   0.007952   0.208803  -0.004926   0.030306  -0.304964   0.002236   0.002028   30.0000     0.0943
   19.500     0.000   1.598817   0.208519   0.006715   0.215234  -0.005510   0.030222  -0.305555   0.002009   0.002016   30.0000     0.0934
   20.000     0.000   1.620926   0.216262   0.006902   0.223164  -0.006083   0.030191  -0.306233   0.002087   0.002095   30.0000     0.0927
   20.500     0.000   1.642442   0.224005   0.007101   0.231106  -0.009376   0.030588  -0.306865   0.002932   0.002940   30.0000     0.0920
   21.000     0.000   1.663222   0.231964   0.007307   0.239272  -0.001861   0.030245  -0.307388   0.002357   0.002367   30.0000     0.0913
   21.500     0.000   1.683490   0.239929   0.007554   0.247483  -0.005400   0.029750  -0.307927   0.001699   0.001712   30.0000     0.0907
   22.000     0.000   1.703076   0.248046   0.008197   0.256243  -0.010223   0.030187  -0.308427   0.002488   0.002542   30.0000     0.0901
   22.500     0.000   1.721994   0.256001   0.008833   0.264834  -0.005295   0.029515  -0.308830   0.001512   0.001593   30.0000     0.0896
   23.000     0.000   1.740263   0.264112   0.007303   0.271415  -0.005834   0.029447  -0.309025   0.001839   0.001614   30.0000     0.0891
   23.500     0.000   1.757869   0.272272   0.005325   0.277598  -0.006810   0.029338  -0.309116   0.001568   0.001569   30.0000     0.0886
   24.000     0.000   1.774781   0.280455   0.005460   0.285916  -0.005777   0.029278  -0.309296   0.001605   0.001607   30.0000     0.0882


