xflr5 v6.43

Plane name :        flaps 15
Polar name :        T1-30.0 m/s-VLM2-34.9kg-x0.0mm-TG
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -2.000     0.000   0.260792   0.011245   0.012927   0.024172   0.000000  -0.000000  -0.246359   0.000000  -0.000000   30.0000     0.4481
   -1.500     0.000   0.302452   0.012852   0.012744   0.025595   0.000000  -0.000000  -0.250304   0.000000  -0.000000   30.0000     0.3921
   -1.000     0.000   0.342454   0.014711   0.012753   0.027464   0.000000  -0.000000  -0.253118   0.000000  -0.000000   30.0000     0.3498
   -0.500     0.000   0.379591   0.016809   0.012774   0.029583   0.000000  -0.000000  -0.254045   0.000000  -0.000000   30.0000     0.3164
    0.000     0.000   0.415205   0.019000   0.012866   0.031866   0.000000  -0.000000  -0.254188   0.000000  -0.000000   30.0000     0.2892
    0.500     0.000   0.450483   0.021297   0.012980   0.034277   0.000000  -0.000000  -0.254317   0.000000  -0.000000   30.0000     0.2665
    1.000     0.000   0.485780   0.023744   0.013388   0.037132   0.000000  -0.000000  -0.254607   0.000000  -0.000000   30.0000     0.2472
    1.500     0.000   0.521122   0.026370   0.013568   0.039938   0.000000  -0.000000  -0.255051  -0.000000  -0.000000   30.0000     0.2307
    2.000     0.000   0.556459   0.029192   0.013938   0.043130   0.000000  -0.000000  -0.255601  -0.000000  -0.000000   30.0000     0.2163
    2.500     0.000   0.591732   0.032216   0.014137   0.046353   0.000000  -0.000000  -0.256217  -0.000000  -0.000000   30.0000     0.2038
    3.000     0.000   0.626891   0.035443   0.014488   0.049931   0.000000  -0.000000  -0.256871  -0.000000  -0.000000   30.0000     0.1928
    3.500     0.000   0.661891   0.038871   0.014789   0.053661   0.000000  -0.000000  -0.257541  -0.000000  -0.000000   30.0000     0.1830
    4.000     0.000   0.696699   0.042499   0.015165   0.057664   0.000000  -0.000000  -0.258212  -0.000000  -0.000000   30.0000     0.1742
    4.500     0.000   0.731284   0.046322   0.015728   0.062050   0.000000  -0.000000  -0.258877  -0.000000  -0.000000   30.0000     0.1664
    5.000     0.000   0.765621   0.050337   0.016434   0.066771   0.000000  -0.000000  -0.259522  -0.000000  -0.000000   30.0000     0.1593
    5.500     0.000   0.799690   0.054542   0.016820   0.071362   0.000000  -0.000000  -0.260147  -0.000000  -0.000000   30.0000     0.1528
    6.000     0.000   0.833470   0.058932   0.018381   0.077313   0.000000  -0.000000  -0.260775   0.000000   0.000000   30.0000     0.1470
    6.500     0.000   0.866947   0.063504   0.018855   0.082359   0.000000  -0.000000  -0.261356   0.000000   0.000000   30.0000     0.1416
    7.000     0.000   0.900105   0.068254   0.020341   0.088596   0.000000  -0.000000  -0.261928   0.000000   0.000000   30.0000     0.1367
    7.500     0.000   0.932929   0.073179   0.021128   0.094307   0.000000  -0.000000  -0.262462   0.000000   0.000000   30.0000     0.1322
    8.000     0.000   0.965408   0.078274   0.021774   0.100048   0.000000  -0.000000  -0.262966   0.000000   0.000000   30.0000     0.1280
    8.500     0.000   0.997529   0.083535   0.022480   0.106014   0.000000  -0.000000  -0.263449   0.000000   0.000000   30.0000     0.1241
    9.000     0.000   1.029281   0.088958   0.023352   0.112310   0.000000  -0.000000  -0.263912   0.000000   0.000000   30.0000     0.1206
    9.500     0.000   1.060652   0.094539   0.024409   0.118949   0.000000  -0.000000  -0.264314   0.000000   0.000000   30.0000     0.1173
   10.000     0.000   1.091630   0.100274   0.025771   0.126045   0.000000  -0.000000  -0.264597   0.000000   0.000000   30.0000     0.1142
   10.500     0.000   1.122206   0.106157   0.025944   0.132102   0.000000  -0.000000  -0.265436   0.000000   0.000000   30.0000     0.1113
   11.000     0.000   1.152368   0.112185   0.026390   0.138575   0.000000  -0.000000  -0.266163   0.000000   0.000000   30.0000     0.1086
   11.500     0.000   1.182107   0.118351   0.025539   0.143891   0.000000  -0.000000  -0.267569   0.000000   0.000000   30.0000     0.1061
   12.000     0.000   1.211411   0.124652   0.024473   0.149125   0.000000  -0.000000  -0.267601   0.000000   0.000000   30.0000     0.1038
   12.500     0.000   1.240270   0.131082   0.019970   0.151052   0.000000  -0.000000  -0.267253   0.000000   0.000000   30.0000     0.1016
   13.000     0.000   1.268673   0.137636   0.018646   0.156283   0.000000  -0.000000  -0.268589   0.000000   0.000000   30.0000     0.0995
   13.500     0.000   1.296611   0.144309   0.016811   0.161121   0.000000  -0.000000  -0.268567   0.000000   0.000000   30.0000     0.0976
   14.000     0.000   1.324074   0.151096   0.015959   0.167054   0.000000  -0.000000  -0.269642   0.000000   0.000000   30.0000     0.0958
   14.500     0.000   1.351050   0.157990   0.016549   0.174539   0.000000  -0.000000  -0.270079   0.000000   0.000000   30.0000     0.0941
   15.000     0.000   1.377530   0.164987   0.017287   0.182274   0.000000  -0.000000  -0.270520   0.000000   0.000000   30.0000     0.0925
   15.500     0.000   1.403505   0.172081   0.018227   0.190308   0.000000   0.000000  -0.271071   0.000000   0.000000   30.0000     0.0910
   16.000     0.000   1.428963   0.179266   0.012214   0.191480   0.000000   0.000000  -0.270393   0.000000   0.000000   30.0000     0.0896
   16.500     0.000   1.453895   0.186538   0.012448   0.198986   0.000000   0.000000  -0.270709   0.000000   0.000000   30.0000     0.0882
   17.000     0.000   1.478291   0.193889   0.012681   0.206569   0.000000   0.000000  -0.271013   0.000000   0.000000   30.0000     0.0870
   17.500     0.000   1.502142   0.201314   0.012920   0.214234   0.000000   0.000000  -0.271308   0.000000   0.000000   30.0000     0.0858
   18.000     0.000   1.525437   0.208808   0.013170   0.221979   0.000000   0.000000  -0.271592   0.000000   0.000000   30.0000     0.0847
   18.500     0.000   1.548168   0.216365   0.013448   0.229813   0.000000   0.000000  -0.271866   0.000000   0.000000   30.0000     0.0837
   19.000     0.000   1.570325   0.223979   0.013726   0.237705   0.000000   0.000000  -0.272129   0.000000   0.000000   30.0000     0.0827
   19.500     0.000   1.591899   0.231644   0.014017   0.245661   0.000000   0.000000  -0.272381   0.000000   0.000000   30.0000     0.0818
   20.000     0.000   1.612880   0.239354   0.014328   0.253682  -0.000000   0.000000  -0.272622   0.000000   0.000000   30.0000     0.0810
   20.500     0.000   1.633259   0.247103   0.014660   0.261763  -0.000000   0.000000  -0.272852   0.000000   0.000000   30.0000     0.0802
   21.000     0.000   1.653028   0.254886   0.015062   0.269947   0.000000   0.000000  -0.273077   0.000000   0.000000   30.0000     0.0794
   21.500     0.000   1.672178   0.262696   0.014809   0.277505   0.000000   0.000000  -0.273202   0.000001   0.000000   30.0000     0.0787
   22.000     0.000   1.690700   0.270528   0.010491   0.281020  -0.000000   0.000000  -0.272761   0.000000   0.000000   30.0000     0.0781
   22.500     0.000   1.708586   0.278376   0.010700   0.289076   0.000000   0.000000  -0.272895   0.000000   0.000000   30.0000     0.0775
   23.000     0.000   1.725827   0.286235   0.010932   0.297166   0.000000   0.000000  -0.273013   0.000000   0.000000   30.0000     0.0770
   23.500     0.000   1.742416   0.294097   0.011182   0.305280  -0.000000   0.000000  -0.273115   0.000000   0.000000   30.0000     0.0764
   24.000     0.000   1.758345   0.301959   0.011592   0.313551   0.000000   0.000000  -0.273212   0.000000   0.000000   30.0000     0.0760


